,Frame,Area,Center_x,Center_y,Distance,LocX,LocY,LocZ
302,303,14319.587,554.0335845947266,611.5520629882812,29.547170265372586,-9.86,27.85,0.0
303,304,13970.386,559.3541259765625,611.051513671875,30.002476272109543,-9.86,28.34,0.0
304,305,13691.006,567.2543182373047,609.8927001953125,30.45858328978069,-9.86,28.82,0.0
305,306,13478.299,573.7348022460938,608.3516540527344,30.915458456801804,-9.87,29.3,0.0
306,307,13442.475,577.98095703125,608.0195007324219,31.37306979499801,-9.87,29.78,0.0
307,308,12928.96,583.3943634033203,606.3744506835938,31.831382318862463,-9.87,30.26,0.0
308,309,12463.259,586.7499694824219,605.3848266601562,32.2903669985852,-9.88,30.74,0.0
309,310,12149.412,591.0718078613281,605.2914123535156,32.74999697153791,-9.88,31.22,0.0
310,311,11420.011,593.8638458251953,603.7900390625,33.210244181630394,-9.88,31.71,0.0
311,312,10943.825,597.6637573242188,602.94580078125,33.671084337621075,-9.88,32.19,0.0
312,313,10523.358,602.1483917236328,602.798828125,34.13249308724146,-9.89,32.67,0.0
313,314,10697.376,608.4400177001953,603.0765075683594,34.59444558427268,-9.89,33.15,0.0
314,315,10496.692,612.5098876953125,602.33203125,35.05692348911245,-9.89,33.63,0.0
315,316,10061.401,615.3649749755859,602.2039184570312,35.51990445321781,-9.9,34.11,0.0
316,317,9758.908,622.0474700927734,599.565673828125,35.98337117897389,-9.9,34.59,0.0
317,318,9802.888,624.8584136962891,600.7265625,36.4473014722206,-9.9,35.08,0.0
318,319,8794.215,626.0976257324219,597.3277587890625,36.9116812641353,-9.91,35.56,0.0
319,320,8624.152,630.1843566894531,596.5304565429688,37.37649186132727,-9.91,36.04,0.0
320,321,8288.148,632.1393737792969,596.3692932128906,37.841722731782205,-9.91,36.52,0.0
321,322,8058.1025,636.5189514160156,596.2420959472656,38.30734561766822,-9.92,37.0,0.0
322,323,7992.03,641.1078796386719,596.9496154785156,38.77336184240427,-9.92,37.48,0.0
323,324,8060.5044,646.054443359375,596.5185852050781,39.239746892736896,-9.92,37.96,0.0
324,325,7571.392,648.9477844238281,594.2687072753906,39.70649084651322,-9.93,38.45,0.0
325,326,7645.2847,651.5624389648438,594.3156433105469,40.17357796583656,-9.93,38.93,0.0
326,327,7551.1304,656.5499267578125,593.7062683105469,40.64100674365958,-9.93,39.41,0.0
327,328,7163.5054,658.1414794921875,592.3644104003906,41.10875559637057,-9.93,39.89,0.0
328,329,7071.303,661.8468017578125,592.2255249023438,41.576816473737146,-9.94,40.37,0.0
329,330,7067.0806,666.6838073730469,591.9595336914062,42.045175779576056,-9.94,40.85,0.0
330,331,6407.023,665.1891784667969,589.9848937988281,42.51383405934804,-9.94,41.33,0.0
331,332,6156.0327,667.8005065917969,589.331787109375,42.98277159362375,-9.95,41.82,0.0
332,333,6156.0674,669.7113037109375,589.6362609863281,43.45198197492064,-9.95,42.3,0.0
333,334,6136.455,673.1889953613281,589.7129821777344,43.9214604540369,-9.95,42.78,0.0
334,335,6121.5586,676.2595825195312,589.3104858398438,44.39118658003959,-9.96,43.26,0.0
335,336,5597.718,679.3787231445312,587.218505859375,44.861166009124666,-9.96,43.74,0.0
336,337,5499.558,682.3503723144531,586.3970642089844,45.331385224689086,-9.96,44.22,0.0
337,338,5625.478,687.1881713867188,586.8496398925781,45.801841255724106,-9.97,44.7,0.0
338,339,5435.8115,690.416748046875,586.0836181640625,46.272514760421416,-9.97,45.19,0.0
339,340,5124.5737,691.8351440429688,584.7904968261719,46.74341622570198,-9.97,45.67,0.0
340,341,5103.2275,691.4564208984375,584.04736328125,47.21452057109962,-9.98,46.15,0.0
341,342,5097.9546,692.7256469726562,584.672607421875,47.68583994284558,-9.98,46.63,0.0
342,343,5017.6367,696.2077941894531,584.4562072753906,48.157352739366495,-9.98,47.11,0.0
343,344,4951.8433,698.9020080566406,584.3129577636719,48.629065650092194,-9.99,47.59,0.0
344,345,4831.313,700.7161254882812,584.623046875,49.10096335155534,-9.99,48.07,0.0
345,346,4591.8013,702.2623291015625,584.2484436035156,49.57304526056726,-9.99,48.56,0.0
346,347,4600.148,703.8290405273438,582.6886901855469,50.04530624041357,-9.99,49.04,0.0
347,348,4629.691,706.9833679199219,581.8624877929688,50.51773870159817,-10.0,49.52,0.0
348,349,4435.611,708.7704467773438,580.9698486328125,50.99033810216353,-10.0,50.0,0.0
349,350,4423.038,712.8987731933594,579.7642822265625,50.56946967412807,-9.95,49.58,0.0
350,351,4584.395,712.6788330078125,580.5938110351562,50.148619606744056,-9.9,49.16,0.0
351,352,4679.616,712.5280456542969,581.2270202636719,49.72779089765636,-9.85,48.74,0.0
352,353,4784.305,711.5809326171875,582.0954895019531,49.30698393900334,-9.8,48.32,0.0
353,354,4759.685,709.4371948242188,582.5456237792969,48.88619960458969,-9.74,47.91,0.0
354,355,4678.5674,708.0816955566406,582.5951232910156,48.46543572885922,-9.69,47.49,0.0
355,356,4757.39,707.7489929199219,583.0404052734375,48.04469546949328,-9.64,47.07,0.0
356,357,4790.038,707.7913513183594,583.0365905761719,47.62397945241743,-9.59,46.65,0.0
357,358,4961.917,708.1601257324219,583.4665832519531,47.20328824502143,-9.54,46.23,0.0
358,359,4846.952,709.9747619628906,584.8445129394531,46.7826226796878,-9.49,45.81,0.0
359,360,4919.1055,709.5954284667969,585.0275268554688,46.36198041001983,-9.44,45.39,0.0
360,361,5097.861,708.0881652832031,585.3836059570312,45.941366642780096,-9.38,44.97,0.0
361,362,5108.5044,706.9039001464844,585.4292297363281,45.52077923501624,-9.33,44.55,0.0
362,363,5200.036,706.7471618652344,585.6269226074219,45.100220192923615,-9.28,44.13,0.0
363,364,5413.225,706.4892578125,585.7687072753906,44.67968903681803,-9.23,43.72,0.0
364,365,5517.401,706.5588073730469,586.12060546875,44.25918794061958,-9.18,43.3,0.0
365,366,5601.861,704.95263671875,586.93115234375,43.83871629004975,-9.13,42.88,0.0
366,367,5657.419,704.3968505859375,587.4418640136719,43.41827643418869,-9.08,42.46,0.0
367,368,5821.618,703.7932434082031,587.949462890625,42.997867708788085,-9.02,42.04,0.0
368,369,5985.586,703.9476318359375,588.7534484863281,42.57748996086063,-8.97,41.62,0.0
369,370,6261.9653,703.777099609375,589.5862426757812,42.157152532441685,-8.92,41.2,0.0
370,371,6468.4497,703.8215637207031,589.9623718261719,41.73684357169484,-8.87,40.78,0.0
371,372,6478.0156,702.9021606445312,589.8180236816406,41.31657724272076,-8.82,40.36,0.0
372,373,6540.41,701.1889343261719,590.9294128417969,40.89634142790159,-8.77,39.95,0.0
373,374,6808.3623,700.8468627929688,592.6418762207031,40.476152062705054,-8.72,39.53,0.0
374,375,7045.4175,702.1783447265625,592.941162109375,40.05599375247164,-8.67,39.11,0.0
375,376,7406.447,701.5680541992188,593.7729797363281,39.63588480863002,-8.61,38.69,0.0
376,377,7310.243,699.4347534179688,594.2750244140625,39.21580940560102,-8.56,38.27,0.0
377,378,7449.959,697.513916015625,594.6689453125,38.79578603690344,-8.51,37.85,0.0
378,379,7615.3193,698.3703308105469,594.4921569824219,38.37580050649316,-8.46,37.43,0.0
379,380,7766.5005,698.3124084472656,594.6894226074219,37.95586854292949,-8.41,37.01,0.0
380,381,7818.4136,696.8201293945312,595.4134521484375,37.53597720801921,-8.36,36.59,0.0
381,382,7827.8774,695.7405090332031,595.9255676269531,37.1161379528259,-8.31,36.17,0.0
382,383,8074.4927,695.4730529785156,596.4012145996094,36.69635204510073,-8.25,35.76,0.0
383,384,8322.345,695.7030029296875,597.4100341796875,36.27661870792772,-8.2,35.34,0.0
384,385,8495.811,695.48291015625,598.1629943847656,35.85693936189803,-8.15,34.92,0.0
385,386,8764.789,693.8506469726562,598.8862609863281,35.43731786287519,-8.1,34.5,0.0
386,387,8750.484,692.712890625,598.6662902832031,35.01775596361153,-8.05,34.08,0.0
387,388,8826.215,690.9446105957031,599.7906188964844,34.598256163119096,-8.0,33.66,0.0
388,389,9625.422,692.6476745605469,600.4082946777344,34.17881684158944,-7.95,33.24,0.0
389,390,9797.876,690.8059997558594,600.9956970214844,33.75944963196416,-7.89,32.82,0.0
390,391,9608.497,687.9015502929688,601.7059631347656,33.340142495549344,-7.84,32.4,0.0
391,392,9899.446,687.414306640625,602.3648376464844,32.92090960491657,-7.79,31.99,0.0
392,393,10128.765,686.3441162109375,602.8280639648438,32.50175130967254,-7.74,31.57,0.0
393,394,10255.037,683.9637451171875,603.292236328125,32.082669344550006,-7.69,31.15,0.0
394,395,10633.638,684.3172607421875,604.4747009277344,31.66366692104632,-7.64,30.73,0.0
395,396,10837.9795,682.7494812011719,605.1024780273438,31.244746995018456,-7.59,30.31,0.0
396,397,11339.443,682.7142639160156,605.7413024902344,30.825913177354103,-7.54,29.89,0.0
397,398,11733.955,683.2527770996094,606.3590698242188,30.407168963542816,-7.48,29.47,0.0
398,399,12175.871,682.2808532714844,607.0924987792969,29.988520969249144,-7.43,29.05,0.0
399,400,12278.201,681.1700134277344,607.5337524414062,29.569966379455504,-7.38,28.63,0.0
400,401,12646.157,681.2155151367188,607.771484375,29.151515302319822,-7.33,28.22,0.0
401,402,12864.014,680.4757995605469,608.9192199707031,28.73317020248991,-7.28,27.8,0.0
402,403,13286.935,679.7136840820312,610.1811828613281,28.31493570995762,-7.23,27.38,0.0
403,404,13791.336,679.666259765625,611.3893737792969,27.89681686783318,-7.18,26.96,0.0
404,405,14290.192,678.8232421875,612.8607177734375,27.478819718868746,-7.12,26.54,0.0
405,406,14652.854,676.7043151855469,614.4709777832031,27.060947153413604,-7.07,26.12,0.0
406,407,15241.702,676.4586486816406,615.5144958496094,26.643211547937213,-7.02,25.7,0.0
407,408,15363.244,674.3392639160156,616.2428588867188,26.22561130156682,-6.97,25.28,0.0
408,409,15685.03,672.7322387695312,617.2462158203125,25.80816015379015,-6.92,24.86,0.0
409,410,16252.861,671.4535980224609,618.9426574707031,25.39085817200627,-6.87,24.44,0.0
410,411,16781.512,670.2555389404297,620.5394897460938,24.973720242051872,-6.82,24.03,0.0
411,412,17213.742,669.1855621337891,622.1032409667969,24.55674695691506,-6.76,23.61,0.0
412,413,17460.082,666.9183502197266,623.4559631347656,24.13995372246302,-6.71,23.19,0.0
413,414,18129.393,666.1211547851562,625.4756469726562,23.723349706978144,-6.66,22.77,0.0
414,415,18358.434,663.7415466308594,626.7617797851562,23.306938592094085,-6.61,22.35,0.0
415,416,19112.922,663.6655883789062,626.3893127441406,22.890738820909423,-6.56,21.93,0.0
416,417,19221.762,660.0003814697266,627.5067443847656,22.47475475139281,-6.51,21.51,0.0
417,418,19524.914,657.8138885498047,627.9939575195312,22.059005417317,-6.46,21.09,0.0
418,419,20429.773,657.3902130126953,629.2721557617188,21.64349791258543,-6.4,20.67,0.0
419,420,21372.26,653.4877166748047,631.9095458984375,21.22825317613666,-6.35,20.26,0.0
420,421,22194.36,652.9097900390625,633.9310607910156,20.813280153974343,-6.3,19.84,0.0
421,422,22897.81,652.2905578613281,634.1398620605469,20.398599916919707,-6.25,19.42,0.0
422,423,23722.371,649.6011047363281,635.4452514648438,19.984230023082663,-6.2,19.0,0.0
423,424,25282.55,645.7631988525391,638.2210998535156,19.57018940595644,-6.15,18.58,0.0
424,425,26091.158,644.0420074462891,639.8091735839844,19.156497723469624,-6.1,18.16,0.0
425,426,26891.203,642.1216125488281,641.32373046875,18.74318550890537,-6.05,17.74,0.0
426,427,27760.86,640.7867279052734,643.3180236816406,18.33026573642001,-5.99,17.32,0.0
427,428,28677.275,637.3839569091797,645.4594116210938,17.91777607639759,-5.94,16.9,0.0
428,429,29929.625,635.1789855957031,648.662109375,17.505743882456805,-5.89,16.48,0.0
429,430,31002.496,631.3600921630859,650.9304809570312,17.09420279229201,-5.84,16.07,0.0
430,431,33246.94,630.9088592529297,652.2093048095703,16.68319063586101,-5.79,15.65,0.0
431,432,34659.63,629.3720703125,653.6566467285156,16.272738232470882,-5.74,15.23,0.0
432,433,36003.39,627.3792572021484,656.2658996582031,15.862903341541728,-5.69,14.81,0.0
433,434,38680.848,626.31005859375,661.6520385742188,15.453720158455043,-5.63,14.39,0.0
434,435,40714.625,623.523193359375,664.8533477783203,15.045253392954308,-5.58,13.97,0.0
435,436,43195.707,622.2391357421875,667.503662109375,14.63755904657327,-5.53,13.55,0.0
436,437,44874.5,618.7247314453125,668.9814758300781,14.230703238336211,-5.48,13.13,0.0
437,438,47698.12,616.6785430908203,674.3908843994141,13.82476034663776,-5.43,12.71,0.0
438,439,50309.56,613.7827911376953,679.3002014160156,13.419813359720813,-5.38,12.3,0.0
439,440,54748.016,611.421875,682.7256469726562,13.015955157174,-5.33,11.88,0.0
440,441,56827.824,605.8675537109375,685.0620727539062,12.613289491350088,-5.27,11.46,0.0
441,442,58792.074,598.4033813476562,689.4691619873047,12.21193534303174,-5.22,11.04,0.0
442,443,62525.33,594.572021484375,693.8100433349609,11.812025757004209,-5.17,10.62,0.0
443,444,66718.47,588.368896484375,697.4757690429688,11.413713328447043,-5.12,10.2,0.0
444,445,70544.05,583.94970703125,702.3490753173828,11.01717059607934,-5.07,9.78,0.0
445,446,75277.42,582.5045776367188,707.8238067626953,10.622595840420365,-5.02,9.36,0.0
446,447,78870.91,576.4683227539062,710.1308135986328,10.230217241980506,-4.97,8.94,0.0
447,448,87649.62,573.5044403076172,718.5260009765625,9.840296645151264,-4.92,8.52,0.0
448,449,92492.51,570.1754150390625,721.4958801269531,9.453139325596066,-4.86,8.11,0.0
449,450,100254.38,563.4624176025391,729.7893829345703,9.815415453442691,-4.87,8.52,0.0
450,451,93204.52,574.925537109375,723.4644470214844,10.18204057128592,-4.87,8.94,0.0
451,452,84398.26,581.351806640625,716.9195709228516,10.552560768485677,-4.87,9.36,0.0
452,453,77817.69,589.8543548583984,709.0014495849609,10.926580591458192,-4.87,9.78,0.0
453,454,73421.99,600.013427734375,705.2967071533203,11.3037522356832,-4.87,10.2,0.0
454,455,69080.01,611.2161254882812,702.6756286621094,11.683770303721818,-4.87,10.62,0.0
455,456,63248.5,619.1281280517578,696.0448455810547,12.066366257976378,-4.87,11.04,0.0
456,457,59883.53,625.8062591552734,693.0395812988281,12.451302618798856,-4.87,11.46,0.0
457,458,56921.08,631.8455200195312,687.8008270263672,12.838368274479896,-4.88,11.88,0.0
458,459,54378.8,639.2085571289062,685.42333984375,13.227376805771629,-4.88,12.3,0.0
459,460,49865.707,647.8824005126953,681.47900390625,13.618161016212907,-4.88,12.71,0.0
460,461,48927.547,655.5280609130859,679.7364501953125,14.010572732767598,-4.88,13.13,0.0
461,462,46129.465,664.4562530517578,674.4186096191406,14.404478812410318,-4.88,13.55,0.0
462,463,42120.785,666.614501953125,669.3671417236328,14.799760772730542,-4.88,13.97,0.0
463,464,41134.555,674.8796844482422,665.9574584960938,15.19631024299059,-4.88,14.39,0.0
464,465,38139.516,677.3377075195312,664.1711120605469,15.59403150529897,-4.89,14.81,0.0
465,466,36097.066,680.2689056396484,661.2649536132812,15.992836063653211,-4.89,15.23,0.0
466,467,34230.92,686.3900451660156,657.6484680175781,16.39264508682186,-4.89,15.65,0.0
467,468,32699.127,691.8784790039062,654.1905975341797,16.793387571739167,-4.89,16.07,0.0
468,469,31095.674,697.2785339355469,652.4800415039062,17.194996589556037,-4.89,16.48,0.0
469,470,29409.05,702.9631195068359,649.1260375976562,17.597412758009536,-4.89,16.9,0.0
470,471,29020.43,708.1954803466797,648.8587646484375,18.00058687101078,-4.89,17.32,0.0
471,472,26942.979,711.7136688232422,645.4509582519531,18.40446362464919,-4.9,17.74,0.0
472,473,27824.824,719.7043151855469,644.7782745361328,18.8089991762509,-4.9,18.16,0.0
473,474,24552.932,718.1055908203125,640.99658203125,19.21415042576336,-4.9,18.58,0.0
474,475,24303.305,722.6635437011719,639.1636047363281,19.619885355218788,-4.9,19.0,0.0
475,476,23275.633,725.9593200683594,637.9980163574219,20.026161583060656,-4.9,19.42,0.0
476,477,22130.117,728.1419372558594,637.060546875,20.432949994563845,-4.9,19.84,0.0
477,478,21379.16,732.5605773925781,634.5067138671875,20.840219819269628,-4.9,20.26,0.0
478,479,20434.295,738.8048706054688,634.040283203125,21.247943284975907,-4.9,20.67,0.0
479,480,20141.69,741.167724609375,631.6939392089844,21.65609542989684,-4.91,21.09,0.0
480,481,18760.49,745.1175537109375,628.6160888671875,22.06465332934532,-4.91,21.51,0.0
481,482,18884.893,749.8041381835938,629.0946044921875,22.473592732366868,-4.91,21.93,0.0
482,483,18205.213,753.8487548828125,627.3773803710938,22.882893852279423,-4.91,22.35,0.0
483,484,17668.418,756.1437377929688,627.3215026855469,23.292537620606584,-4.91,22.77,0.0
484,485,17500.951,758.67919921875,626.4834594726562,23.702506834958,-4.91,23.19,0.0
485,486,17349.312,762.7771606445312,625.3937072753906,24.11278442088504,-4.91,23.61,0.0
486,487,16878.686,765.2739562988281,623.8872375488281,24.523354823376284,-4.92,24.03,0.0
487,488,16130.17,767.552490234375,622.2711181640625,24.93420353950156,-4.92,24.44,0.0
488,489,15495.165,768.8960266113281,620.70263671875,25.345318314161435,-4.92,24.86,0.0
489,490,15259.7,773.3303527832031,618.8874816894531,25.75668274169489,-4.92,25.28,0.0
490,491,14800.946,774.9360656738281,617.7634582519531,26.168288656449725,-4.92,25.7,0.0
491,492,13985.034,775.3397827148438,615.7831726074219,26.580127136064192,-4.92,26.12,0.0
492,493,13467.227,777.6574096679688,614.7269287109375,26.99218184696033,-4.92,26.54,0.0
493,494,12700.756,777.6181640625,614.7047424316406,27.404445227742823,-4.93,26.96,0.0
494,495,12486.976,781.1404418945312,614.3329467773438,27.816909063375245,-4.93,27.38,0.0
495,496,12243.402,782.9838562011719,612.4550476074219,28.229563655149832,-4.93,27.8,0.0
496,497,12071.072,785.2855224609375,611.0115966796875,28.64240062514256,-4.93,28.22,0.0
497,498,12160.051,790.5845642089844,609.9276428222656,29.055412264977715,-4.93,28.63,0.0
498,499,11721.72,792.4773864746094,608.8819885253906,29.468589029853472,-4.93,29.05,0.0
499,500,11166.211,793.6994323730469,607.5404968261719,29.88193035743502,-4.93,29.47,0.0
500,501,11124.418,797.6808471679688,606.9173583984375,30.29542441237501,-4.93,29.89,0.0
501,502,10767.291,798.9752807617188,606.188720703125,30.709066019069187,-4.94,30.31,0.0
502,503,10463.555,800.2358093261719,605.8383178710938,31.122849325002548,-4.94,30.73,0.0
503,504,10226.357,801.9907531738281,604.9424743652344,31.536768601411428,-4.94,31.15,0.0
504,505,9441.428,800.7708435058594,604.5090026855469,31.9508187727868,-4.94,31.57,0.0
505,506,9621.666,802.8849487304688,603.8987731933594,32.36499661289282,-4.94,31.99,0.0
506,507,9348.874,803.5774841308594,602.701416015625,32.77929262730488,-4.94,32.4,0.0
507,508,9241.188,806.4827270507812,602.2164916992188,33.19371066557088,-4.94,32.82,0.0
508,509,8932.638,805.2457275390625,601.1835632324219,33.60823253638862,-4.95,33.24,0.0
509,510,8516.244,807.4403381347656,599.8707580566406,34.02287246813041,-4.95,33.66,0.0
510,511,8166.2026,807.5119323730469,598.8978271484375,34.43760670058653,-4.95,34.08,0.0
511,512,7773.719,808.9041442871094,597.3791809082031,34.85245110362983,-4.95,34.5,0.0
512,513,7565.9326,809.4239807128906,597.1883850097656,35.267382752468414,-4.95,34.92,0.0
513,514,7419.0107,811.3269348144531,596.8239135742188,35.68241391791822,-4.95,35.34,0.0
514,515,7288.649,813.5783386230469,595.8505249023438,36.097534562562046,-4.95,35.76,0.0
515,516,7374.576,816.4436645507812,595.4182434082031,36.512741530003815,-4.96,36.17,0.0
516,517,7259.371,817.9398193359375,595.6910095214844,36.92803526576356,-4.96,36.59,0.0
517,518,7383.835,820.4333801269531,595.4354553222656,37.34340792064328,-4.96,37.01,0.0
518,519,7080.284,820.8553771972656,594.5509643554688,37.75886171423487,-4.96,37.43,0.0
519,520,6729.3896,823.8425598144531,592.6878662109375,38.17439092463744,-4.96,37.85,0.0
520,521,6427.8213,823.2056274414062,592.917724609375,38.58999301678035,-4.96,38.27,0.0
521,522,6216.4854,824.5350952148438,592.5970764160156,39.00567194457309,-4.96,38.69,0.0
522,523,6173.2793,825.6990966796875,591.9220886230469,39.42141129458751,-4.96,39.11,0.0
523,524,5951.56,826.251708984375,591.0254821777344,39.83722612414315,-4.97,39.53,0.0
524,525,6024.4253,829.1292419433594,590.4574584960938,40.2531019164698,-4.97,39.95,0.0
525,526,5706.563,829.6736145019531,589.7208557128906,40.669036801377615,-4.97,40.36,0.0
526,527,5771.56,832.1621704101562,589.552734375,41.08504089201161,-4.97,40.78,0.0
527,528,5577.414,833.3196105957031,589.3840637207031,41.50109875614776,-4.97,41.2,0.0
528,529,5148.597,828.3448181152344,587.6125793457031,41.91721623226664,-4.97,41.62,0.0
529,530,5008.0015,829.2870483398438,587.6880493164062,42.33338716959096,-4.97,42.04,0.0
530,531,5029.7627,830.736572265625,587.3706970214844,42.749610006773175,-4.98,42.46,0.0
531,532,4813.522,832.0383605957031,586.1989440917969,43.165893140266704,-4.98,42.88,0.0
532,533,5077.891,837.6011352539062,587.5741577148438,43.58221937157598,-4.98,43.3,0.0
533,534,4896.6504,839.5100708007812,585.4589538574219,43.99860286661927,-4.98,43.72,0.0
534,535,4575.6763,836.3538818359375,584.8711242675781,44.4150309353933,-4.98,44.13,0.0
535,536,4771.504,841.2378234863281,584.4493103027344,44.83150510121083,-4.98,44.55,0.0
536,537,4411.577,838.0847473144531,584.5435791015625,45.24802541903115,-4.98,44.97,0.0
537,538,4376.3525,839.8198547363281,584.1201171875,45.664589226705786,-4.99,45.39,0.0
538,539,4235.464,840.4200439453125,583.7408447265625,46.08119809732291,-4.99,45.81,0.0
539,540,4233.6885,841.8987121582031,583.3753967285156,46.497846861180896,-4.99,46.23,0.0
540,541,4184.7017,842.4085693359375,582.9219055175781,46.91453701671841,-4.99,46.65,0.0
541,542,4087.2803,842.9133911132812,582.8965148925781,47.33126745058708,-4.99,47.07,0.0
542,543,4118.0737,844.9003295898438,581.4373474121094,47.748037208040905,-4.99,47.49,0.0
543,544,4091.9583,845.5285949707031,583.6739807128906,48.164845189079685,-4.99,47.91,0.0
544,545,4084.9934,846.1350402832031,583.353759765625,48.581687916831264,-4.99,48.32,0.0
545,546,4084.0146,847.3193664550781,581.3681030273438,48.99856699580317,-5.0,48.74,0.0
546,547,4041.0403,847.6150512695312,581.2401733398438,49.4154814673983,-5.0,49.16,0.0
547,548,3903.673,848.8581237792969,580.7113342285156,49.832430519848245,-5.0,49.58,0.0
548,549,3835.3347,849.5606994628906,580.1299133300781,50.24941082509369,-5.0,50.0,0.0
549,550,3795.2856,851.3476257324219,579.2165832519531,49.84741459592045,-4.96,49.6,0.0
550,551,3803.7976,851.7869262695312,579.35205078125,49.44542147400941,-4.92,49.2,0.0
551,552,3902.872,851.8714599609375,580.3026123046875,49.04342414647562,-4.88,48.8,0.0
552,553,3997.926,852.1943359375,581.3008422851562,48.64143246900444,-4.84,48.4,0.0
553,554,4048.129,852.4557495117188,581.5660400390625,48.23943653989086,-4.8,48.0,0.0
554,555,4065.4204,852.8750610351562,581.4992065429688,47.837438763852646,-4.76,47.6,0.0
555,556,4068.9922,853.0523376464844,581.5093688964844,47.43544418041751,-4.72,47.2,0.0
556,557,4073.353,853.6234741210938,581.5326843261719,47.03344780231896,-4.68,46.8,0.0
557,558,4112.768,854.540771484375,581.8434143066406,46.63145471642212,-4.64,46.4,0.0
558,559,4150.1704,854.845458984375,582.126953125,46.22945978943617,-4.6,46.0,0.0
559,560,4174.0483,854.9539184570312,582.1102294921875,45.827465636604806,-4.56,45.6,0.0
560,561,4205.6294,855.4601745605469,582.0214233398438,45.42546818459925,-4.52,45.2,0.0
561,562,4223.963,854.8537292480469,584.2024536132812,45.0234714754828,-4.48,44.8,0.0
562,563,4257.9404,856.8425903320312,582.3982849121094,44.62147822227369,-4.44,44.4,0.0
563,564,4264.7183,855.4140014648438,584.4091796875,44.2194816825369,-4.4,44.0,0.0
564,565,4460.1064,856.07666015625,584.9288635253906,43.81748866522642,-4.36,43.6,0.0
565,566,4645.132,857.2789306640625,585.4432067871094,43.41549223899656,-4.32,43.2,0.0
566,567,4681.3555,857.114501953125,585.9897766113281,43.01349519056678,-4.28,42.8,0.0
567,568,4918.1147,859.3376159667969,585.7796936035156,42.61150175465668,-4.24,42.4,0.0
568,569,5047.005,860.0735168457031,586.3475952148438,42.20950484964376,-4.2,42.0,0.0
569,570,5150.3,860.770751953125,586.9050598144531,41.80751167500219,-4.16,41.6,0.0
570,571,5091.8784,859.4303283691406,587.5544738769531,41.40551487683961,-4.12,41.2,0.0
571,572,5331.5645,861.4722900390625,587.5695190429688,41.003518930477256,-4.08,40.8,0.0
572,573,5335.571,862.2061462402344,587.4862060546875,40.60152529402279,-4.04,40.4,0.0
573,574,5276.6587,861.1119384765625,587.70556640625,40.19952952930471,-4.0,40.0,0.0
574,575,5604.505,862.0609130859375,589.0581665039062,39.797536160773554,-3.96,39.6,0.0
575,576,5664.3403,862.0704956054688,589.4950866699219,39.39553899199486,-3.92,39.2,0.0
576,577,5828.8257,862.8930358886719,589.9451599121094,38.99354272351064,-3.88,38.8,0.0
577,578,5980.208,863.779052734375,590.4930114746094,38.591548890887104,-3.84,38.4,0.0
578,579,6235.45,865.1552124023438,591.69580078125,38.18955275142592,-3.8,38.0,0.0
579,580,6390.102,866.0556335449219,592.07666015625,37.78755915287295,-3.76,37.6,0.0
580,581,6646.862,866.5222778320312,592.9100036621094,37.38556158307505,-3.72,37.2,0.0
581,582,6751.012,866.6872253417969,593.6455383300781,36.983564889316746,-3.68,36.8,0.0
582,583,6571.597,867.2318115234375,592.6451110839844,36.58157247651796,-3.64,36.4,0.0
583,584,6681.862,868.5953979492188,593.0934753417969,36.17957594691019,-3.6,36.0,0.0
584,585,6781.034,869.083740234375,593.7784423828125,35.7775821055188,-3.56,35.6,0.0
585,586,6985.1777,869.5016479492188,594.7842102050781,35.37558578707132,-3.52,35.2,0.0
586,587,6943.8438,868.5143127441406,597.0050354003906,34.9735886785988,-3.48,34.8,0.0
587,588,7484.579,869.6484985351562,597.799072265625,34.57159604895603,-3.44,34.4,0.0
588,589,7606.577,870.4300231933594,598.1864318847656,34.16959915292192,-3.4,34.0,0.0
589,590,7792.5693,871.0809020996094,599.166259765625,33.76760499754465,-3.36,33.6,0.0
590,591,8022.159,871.7142944335938,600.3039245605469,33.365608251198914,-3.32,33.2,0.0
591,592,8243.63,872.389404296875,600.9993591308594,32.96361250781116,-3.28,32.8,0.0
592,593,8509.773,873.2351684570312,601.9654846191406,32.561619708267244,-3.24,32.4,0.0
593,594,8694.362,873.9683532714844,602.4781188964844,32.15962418035338,-3.2,32.0,0.0
594,595,8847.621,874.1451721191406,603.42431640625,31.75762880842285,-3.16,31.6,0.0
595,596,8971.124,876.4380798339844,603.4804992675781,31.35563449571067,-3.12,31.2,0.0
596,597,9266.487,878.5517578125,604.2483215332031,30.95363738604985,-3.08,30.8,0.0
597,598,9069.156,877.8607177734375,604.3580932617188,30.55164236345955,-3.04,30.4,0.0
598,599,9526.058,878.3285217285156,605.5483093261719,30.149647455384283,-3.0,30.0,0.0
599,600,9747.719,879.2601928710938,606.50830078125,29.74765266646654,-2.96,29.6,0.0
600,601,10079.4,881.4942321777344,607.8429870605469,29.345658017852188,-2.92,29.2,0.0
601,602,10093.038,880.1753540039062,609.9161987304688,28.943660385200683,-2.88,28.8,0.0
602,603,10438.69,881.8115844726562,609.8885803222656,28.541665974266618,-2.84,28.4,0.0
603,604,10689.454,883.0688781738281,610.9223937988281,28.139670678308168,-2.8,28.0,0.0
604,605,10948.134,885.8295288085938,611.3459167480469,27.737675498898863,-2.76,27.6,0.0
605,606,10978.585,883.7155151367188,612.9100341796875,27.335681566303336,-2.72,27.2,0.0
